name,lat,long,img,distance,url,props,eparhia,mitropolia,boss,type,founded
Подворье Введенской Островной пустыни ,56.038673632256,39.709385386121,/upload/iblock/af9/af99cacd239420f55a08facf1817f38b/0qQXqCAXzwU.jpg,135,/monastyri/monastery/podvore-vvedenskoy-ostrovnoy-pustyni-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '1996'}",,,,,
Подворье великомученика Феодора Стратилата мужского монастыря  «Ай-Тодор»  с. Малое Садовое,44.637880126135,33.826488362382,/upload/iblock/6d5/me7fhzsgqui27nv8cubj79rmif3sqavm/foto-otsutstvuet.jpg,1265,/monastyri/monastery/podvore-velikomuchenika-feodora-stratilata-muzhskogo-monastyrya-ay-todor-s-maloe-sadovoe/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Вознесенской Давидовой пустыни в с. Талеж.,55.082684669865,37.701921132324,/upload/iblock/161/161604e3b793a6104e2f0100c7a21823/3.jpg,76,/monastyri/monastery/podvore-voznesenskoy-davidovoy-pustyni-v-s-talezh/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Воскресенского Белогорского монастыря. Храм в честь Рождества Пресвятой Богородицы.,50.552248,39.914989,/upload/iblock/bf6/002.jpg,599,/monastyri/monastery/podvore-voskresenskogo-belogorskogo-monastyrya-khram-v-chest-rozhdestva-presvyatoy-bogoroditsy/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '1860'}",,,,,
Подворье Воскресенского Белогорского монастыря.Храм в честь Пресвятой Живоначальной Троицы.,50.491771165562,40.006141211462,/upload/iblock/eab/003.jpg,607,/monastyri/monastery/khram-v-chest-presvyatoy-troitsy-podvore-voskresenskogo-belogorskogo-monastyrya/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '1793'}",,,,,
Подворье Вотчинского Стефано-Афанасьевского женского монастыря с Куниб,61.120025717369,50.264520671997,/upload/iblock/367/3672a75a18d5f510c2c1b3ab6b353519/3.jpg,945,/monastyri/monastery/podvore-votchinskogo-stefano-afanasevskogo-zhenskogo-monastyrya-s-kunib/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Вотчинского Стефано-Афанасьевского женского монастыря с Первомайское,61.116937737447,50.276944173086,,946,/monastyri/monastery/podvore-votchinskogo-stefano-afanasevskogo-zhenskogo-monastyrya-s-pervomayskoe/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Выксунского Иверского женского монастыря. Храм Живоначальной Троицы с. Полдеревка,55.21148423913,42.554074336943,/upload/iblock/1cf/3-.jpg,317,/monastyri/monastery/khram-zhivonachalnoy-troitsy/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Гомельского Никольского мужского монастыря в н/п Терюха в честь иконы Божией Матери «Смоленской» Одигитрии,52.200844,31.004879,/upload/iblock/d80/d80cbc6b1468e178d4be6df02b936c78/23585fe6d736e8936aa9c9b1ee719a1d.jpg,586,/monastyri/monastery/podvore-gomelskogo-nikolskogo-muzhskogo-monastyrya-v-n-p-teryukha-v-chest-ikony-bozhiey-materi-smole/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '2002'}",,,,,
Подворье  Данилова ставропигиального мужского монастыря в честь иконы Божией Матери  «Всецарица»,55.77856297951,36.274991910891,/upload/iblock/b2b/b2b3e84131119367e198bd3b6f54f54a/WhatsApp_Image_2018_02_28_at_10.28.05_e1519895316242.jpeg,85,/monastyri/monastery/podvore-danilova-stavropigialnogo-muzhskogo-monastyrya-v-chest-ikony-bozhiey-materi-vsetsaritsa/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'скит ставропигиального монастыря', 'founded': '2015'}",,,,,
Подворье Донского ставропигиального мужского монастыря при храме Вознесения Господня в с. Князево,53.739011262436,39.371022280396,/upload/iblock/f54/f549dac466677952bdac908dbaa7f03f/hram_knyazevo.jpg,251,/monastyri/monastery/podvore-donskogo-stavropigialnogo-muzhskogo-monastyrya-pri-khrame-vozneseniya-gospodnya-v-s-knyazevo/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье ставропигиального монастыря', 'founded': ''}",,,,,
Подворье женского монастыря в честь    царственной страстотерпицы великой княжны Ольги Луганской епархии  в с.Красное,48.369103244326,39.500014626797,/upload/iblock/903/htx4qjn31nfow15e9t23u390schxm7t2/14g.obshhij_vid_s_gory.jpg,832,/monastyri/monastery/podvore-zhenskogo-monastyrya-v-chest-tsarstvennoy-strastoterpitsy-velikoy-knyazhny-olgi-luganskoy-ep/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'скит епархиального монастыря', 'founded': ''}",,,,,
Подворье женского монастыря в честь   блаженной Ксении Петербургской  в д.Юзефово ,54.367371650104,28.559419148071,/upload/iblock/a17/a17b8d23985419472aebae425647c603/podvore.jpg,597,/monastyri/monastery/podvore-zhenskogo-monastyrya-v-chest-blazhennoy-ksenii-peterburgskoy-v-d-yuzefovo-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '2015'}",,,,,
Подворье женского монастыря в честь иконы Божией Матери «Всецарица»,45.306724030846,39.325240432056,/upload/iblock/a2b/a2b6a5919b3065df60e37970685f87ee/content_image_280416228.851343.JPG,1169,/monastyri/monastery/podvore-zhenskogo-monastyrya-v-chest-ikony-bozhiey-materi-vsetsaritsa/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '2005'}",,,,,
Подворье Заиконоспасского монастыря в с.Кулово,54.701668200316,41.332548372525,/upload/iblock/cb1/cb164cea4374d7144a06fb6e96f81bcb/DSC00435.jpg,264,/monastyri/monastery/podvore-zaikonospasskogo-monastyrya-v-s-kulovo/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье ставропигиального монастыря', 'founded': ''}",,,,,
Подворье Зачатьевского ставропигиального монастыря в Барвихе,55.743153992442,37.281752388621,/upload/iblock/b1b/monasterium.ru_01.jpg,22,/monastyri/monastery/podvore-monastyrya-v-barvikhe/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье ставропигиального монастыря', 'founded': '1900'}",,,,,
Подворье Знаменского Ковровского женского монастыря  в с. Овсянникове,56.439456176848,41.738992669312,/upload/iblock/e66/e66e2c1694433ec75f85942e3782b0b2/podvore.jpg,267,/monastyri/monastery/podvore-znamenskogo-kovrovskogo-zhenskogo-monastyrya-v-s-ovsyannikove/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '2017'}",,,,,
Подворье Иверского женского монастыря г.Ростов-на-Дону в сл Петровка,47.481462749863,39.446312313492,/upload/iblock/248/248ef06c48d8cc5d19534254ae7d0a1d/DSCN6437_2015_12_29_13_07_33_m1.jpg,929,/monastyri/monastery/podvore-iverskogo-zhenskogo-monastyrya-g-rostov-na-donu-v-sl-petrovka/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '2012'}",,,,,
Подворье Инсарского Свято-Ольгинского женского монастыря в г.Ковылкино,54.033965044774,43.924880601852,/upload/iblock/705/7053092e1c73e7d6ea9e05eae681e977/6.jpg,447,/monastyri/monastery/podvore-insarskogo-svyato-olginskogo-zhenskogo-monastyrya-v-g-kovylkino/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Иоанно-Предтеченского ставропигиального женского монастыря при храме прп. Сергия Радонежского на хуторе Чернецово в г. Долгопрудном ,55.919175017492,37.521172982803,/upload/iblock/f6a/d8ejrk2jxp3cy64xry9anf4js5wqijf3/Podvore-Ioanno_Predtechenskogo-mrn.-v-g.-Dolgoprudnom.png,20,/monastyri/monastery/podvore-ioanno-predtechenskogo-stavropigialnogo-zhenskogo-monastyrya-pri-khrame-prp-sergiya-radonezh/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье ставропигиального монастыря', 'founded': '1890'}",,,,,
Подворье Константино-Еленинского монастыря в Санкт-Петербурге,59.913791139279,30.289900390213,/upload/iblock/6fa/pageimage.w250.169.jpg,634,/monastyri/monastery/podvore-konstantino-eleninskogo-monastyrya/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Крестовоздвиженского Кылтовского женского монастыря в с. Серёгово,62.325127,50.712052,/upload/iblock/524/5243f045ba66f349d4e80cc0a228dc3f/VacCNacrV7Q.jpg,1043,/monastyri/monastery/podvore-krestovozdvizhenskogo-kyltovskogo-zhenskogo-monastyrya-v-s-seryegovo/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Кунгурского Иоанно-Предтеченского женского монастыря в селе Колпашники.,57.322767293168,56.726870437392,/upload/iblock/fb5/fb5c9c71325dbc62b7da034358dcb71f/YKEWxG4awJc.jpg,1181,/monastyri/monastery/podvore-kungurskogo-ioanno-predtechenskogo-zhenskogo-monastyrya-v-sele-kolpashniki/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '2009'}",,,,,
Подворье Мангупского Благовещенского мужского монастыря   в с. Красный Мак,44.643484,33.780691,,1265,/monastyri/monastery/podvore-mangupskogo-blagoveshchenskogo-muzhskogo-monastyrya-v-s-krasnyy-mak/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Марфо-Мариинского женского монастыря в с. Бровничи,43.284049220462,133.00853839353,/upload/iblock/fda/fdaec44fcfddb5b339f437fbda2faf45/podvore.JPG,6462,/monastyri/monastery/podvore-marfo-mariinskogo-zhenskogo-monastyrya-v-s-brovnichi/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Минского Свято-Елисаветинского монастыря в деревне Лысая Гора ,54.177105183963,27.55006466019,/upload/iblock/51b/51ba5b1d212dfed42a0f9fb17d467d09/6E9HepV4MPQ.jpg,666,/monastyri/monastery/podvore-minskogo-svyato-elisavetinskogo-monastyrya-v-derevne-lysaya-gora-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Минского Свято-Елисаветинского монастыря в деревне Нелидовичи ,54.031470289114,27.505391785312,/upload/iblock/eee/eeee24ba759a0a45772a633d51c9ad01/1205.jpg,674,/monastyri/monastery/podvore-minskogo-svyato-elisavetinskogo-monastyrya-v-derevne-nelidovichi-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '2011'}",,,,,
Подворье Михаило-Архангельского мужского  монастыря в дер. Верх-Чик,54.648073280161,81.935813826246,/upload/iblock/a2b/a2b3d7847557f24ede5b74f6d7ae28ad/Verkh_CHik_Vvedenskiy_khram_vnesh.jpg,2767,/monastyri/monastery/podvore-mikhailo-arkhangelskogo-muzhskogo-monastyrya-v-der-verkh-chik/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '1997'}",,,,,
Подворье Михаило-Архангельского мужского  монастыря в дер. Новый Шарап,54.413253529135,82.036294085838,/upload/iblock/2c1/2c1f52736b47f44e72b95610085aa998/SHarap_khram_Rozhdestva_KHristova_vnesh.jpg,2783,/monastyri/monastery/podvore-mikhailo-arkhangelskogo-muzhskogo-monastyrya-v-der-novyy-sharap/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '1999'}",,,,,
Подворье Михаило-Архангельского мужского  монастыря в с. Верх-Ирмень,54.579421399103,82.231825444335,/upload/iblock/966/966e6497f304c8e79ad1f36856f9c30c/Verkh_Irmen_khram_pror_Ilii_vnesh_avgust_2013g.jpg,2788,/monastyri/monastery/podvoremikhailo-arkhangelskogo-muzhskogo-monastyrya-v-s-verkh-irmen/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '1997'}",,,,,
Подворье Михаило-Архангельского мужского  монастыря в с. Красный Яр,54.453287756162,82.156332952636,/upload/iblock/1f3/1f382bbfa84f0a53c3be850708fd150b/Krasnyy_YAr_vnesh.jpg,2788,/monastyri/monastery/podvore-mikhailo-arkhangelskogo-muzhskogo-monastyrya-v-s-krasnyy-yar/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '1999'}",,,,,
Подворье Михаило-Архангельского мужского  монастыря в с. Петровское,54.531586949172,81.745538820384,/upload/iblock/cff/cffbdb2abd9786b27e03f65a21f01b14/iiiiii.jpg,2760,/monastyri/monastery/podvore-mikhailo-arkhangelskogo-muzhskogo-monastyrya-v-s-petrovskoe/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '1999'}",,,,,
Подворье монастыря св. Кукши в г.Орел,52.977881,36.060837,/upload/iblock/a31/a314b77d55a51939f85389ecead8d22e/podvore.jpg,325,/monastyri/monastery/podvore-monastyrya-sv-kukshi-v-g-orel/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье мужского монастыря иконы Пресвятой Богородицы «Всех скорбящих Радость» (Первейзе) в деревне Аякучо (Перу),-13.176312093053,-74.246480783001,/upload/iblock/2f2/2f2f4351903b091d47cca339109aedfc/peru1.jpg,12578,/monastyri/monastery/podvore-muzhskogo-monastyrya-ikony-presvyatoy-bogoroditsy-vsekh-skorbyashchikh-radost-perveyze-v-der/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье мужского монастыря мучеников и бессребреников Космы и Дамиана в пгт. Партенит,44.579308275552,34.344575866798,/upload/iblock/527/52727ebc7b444a80d0209fd5bcb7d910/001_10_1024x576.jpg,1265,/monastyri/monastery/podvore-muzhskogo-monastyrya-muchenikov-i-bessrebrenikov-kosmy-i-damiana-a-pgs-partenit/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье мужского монастыря Флорищева пустынь в с. Нуча,55.281257605117,43.170042363478,/upload/iblock/4f9/nucha.jpg,354,/monastyri/monastery/podvore-muzhskogo-monastyrya-florishcheva-pustyn-v-s-nucha/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '2018'}",,,,,
Подворье мужского ставропигиального монастыря в честь преподобного Паисия (Величковского) в с Гончарное,44.467891083339,33.697634879623,/upload/iblock/8ea/8ea94eb5c0e2a0d1deef2d791575ed37/135665138_hram.jpg,1286,/monastyri/monastery/podvore-muzhskogo-stavropigialnogo-monastyrya-v-chest-prepodobnogo-paisiya-velichkovskogo-v-s-goncha/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье ставропигиального монастыря', 'founded': ''}",,,,,
"Подворье мужской пустыни во имя  преподобномучеников Серафима и Феогноста Алма-Атинских, г. Каскелен,Астанайской и Алма-Атинской епархии",43.197513364023,76.617974293021,,3091,/monastyri/monastery/podvore-muzhskoy-pustyni-vo-imya-prepodobnomuchenikov-serafima-i-feognosta-alma-atinskikh-g-kaskelen/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Муромского Спасо-Преображенского монастыря в с. Малое Юрьево,55.583551,41.851038,/upload/iblock/d8e/d8e713b95ce9c63cc0574089d4afd843/shchpodvore.jpg,267,/monastyri/monastery/podvore-muromskogo-spaso-preobrazhenskogo-monastyrya-v-s-maloe-yurevo/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '1995'}",,,,,
Подворье Муромского Успенского мужского монастыря в Пудоже,61.797054709215,36.518885586847,/upload/iblock/662/6628f0b27a542c02fdf25b2959e0920f/LkIZp1J7B_A.jpg,675,/monastyri/monastery/podvore-muromskogo-uspenskogo-muzhskogo-monastyrya-v-pudozhe/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Новодевичьего ставропигиального женского монастыря г. Москвы,55.345226968335,38.01757414418,/upload/iblock/212/4qp42jtj550j8hh9kz7hw6ghibkwratu/domodedovo.jpg,53,/monastyri/monastery/podvore-novodevichego-stavropigialnogo-zhenskogo-monastyrya-g-moskvy/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье ставропигиального монастыря', 'founded': '1792'}",,,,,
Подворье Новоспасского   монастыря в  Милюково ,55.52900399541,37.132625522354,/upload/iblock/8bf/milyukovo_podvore_novospasskogo_monastyrya.jpg,40,/monastyri/monastery/podvore-novospasskogo-monastyrya-v-milyukovo-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье ставропигиального монастыря', 'founded': '1998'}",,,,,
Подворье Новоспасского монастыря в Дураково,54.963985159412,36.689260223568,/upload/iblock/11c/durakovo_podvore_novospasskogo_monastyrya_tsentr_reabilitatsii_narkomanov_i_alkogolikov.jpg,106,/monastyri/monastery/durakovo-podvore/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье ставропигиального монастыря', 'founded': ''}",,,,,
Подворье Орловского Введенского женского монастыря д. Ивановка,52.826951,36.227959,,338,/monastyri/monastery/podvore-orlovskogo-vvedenskogo-zhenskogo-monastyrya-d-ivanovka/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Переславского Никольского женского монастыря в с.Годеново.,56.975982651667,39.45651214946,/upload/iblock/41a/009.jpg,177,/monastyri/monastery/podvore-pereslavskogo-nikolskogo-zhenskogo-monastyrya-v-s-godenovo/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Пермского Успенского женского монастыря в с. Кольцово,57.813687202962,56.463440145508,/upload/iblock/58e/58eab43f538884a7620777447515f9c6/46b3a8_4bd077c384a540cc99cc1d356d30cf37_mv2_d_6016_4000_s_4_2.jpg,1167,/monastyri/monastery/podvore-permskogo-uspenskogo-zhenskogo-monastyrya-v-s-koltsovo/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '1994'}",,,,,
Подворье Покрово-Тервенического монастыря ,60.778784645796,33.319256042328,/upload/iblock/c41/c4103fc9e22c710e25df642e420dd41a/podvorie_svirsk_01.jpg,613,/monastyri/monastery/podvore-pokrovo-tervenicheskogo-monastyrya-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Покровского женского монастыря в селе Марково,55.455339417893,38.237120423278,/upload/iblock/c19/c19d6cb203ac4e1f7358b2493dad46dc/08_podvore-v-s.-Markovo.jpg,52,/monastyri/monastery/podvore-pokrovskogo-zhenskogo-monastyrya-v-sele-markovo/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье ставропигиального монастыря', 'founded': '1998'}",,,,,
Подворье Покровского мужского монастыря в честь иконы Божией Матери «Неупиваемая Чаша» в г. Салавате,53.365516546734,55.954851720706,/upload/iblock/403/403aef931e2fe453b64d9d0245420b5c/20170316_1609401.jpg,1208,/monastyri/monastery/podvore-pokrovskogo-muzhskogo-monastyrya-v-chest-ikony-bozhiey-materi-neupivaemaya-chasha-v-g-salava/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '2007'}",,,,,
Подворье Покровского ставропигиального женского монастыря в Троице-Лыково,55.790323105284,37.405772578293,/upload/iblock/3b5/monasterium.ru_00.jpg,14,/monastyri/monastery/podvore-v-troitse-lykovo/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье ставропигиального монастыря', 'founded': '2013'}",,,,,
Подворье Покровского Хотькова ставропигиального женского монастыря «Женский скит Покрова на Колпи»,55.914716356505,41.59079051588,/upload/iblock/d8b/34n2tkct2qw11qov4090plcy8q0urf1g/Matveevka-_ZHenskiy-skit-Pokrova-na-Kolpi.jpg,249,/monastyri/monastery/podvore-pokrovskogo-khotkova-stavropigialnogo-zhenskogo-monastyrya-zhenskiy-skit-pokrova-na-kolpi/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье ставропигиального монастыря', 'founded': '2020'}",,,,,
Подворье Преображенского храма Приволжского Никольского женского монастыря,57.462513039342,41.496675821444,/upload/iblock/02c/02c1ed96daaf1128cddde8f502f15f7c/i_17486_150x150.png,304,/monastyri/monastery/podvore-preobrazhenskogo-khrama-privolzhskogo-nikolskogo-zhenskogo-monastyrya/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '2007'}",,,,,
Подворье Раифского Богородицкого монастыря с. Ильинское,55.881470995521,48.675325577218,/upload/iblock/7ee/7ee46c23d6339a3188e643ae9d5847e7/1_a_17860300926.jpg,691,/monastyri/monastery/podvore-raifskogo-bogoroditskogo-monastyrya-s-ilinskoe/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Свято-Никольского мужского монастыря г.Саратова в с.Елшанка,51.816300892203,46.402258771164,/upload/iblock/575/575c76b01ee9af28ddebea4d050af796/hram_elshanka_01.jpg,724,/monastyri/monastery/podvore-svyato-nikolskogo-muzhskogo-monastyrya-g-saratova-v-s-elshanka/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '2018'}",,,,,
Подворье Свято - Николаевского монастыря Путимка в честь Святителя Николая Чудотворца ,58.803868784512,60.986572917999,/upload/iblock/4b6/007.jpg,1437,/monastyri/monastery/podvore-monastyrya-putimka-v-chest-svyatitelya-nikolaya-chudotvortsa-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Свято-Варсонофиевского женского монастыря села Покровские Селищи в честь иконы Божией Матери «Живоносный Источник» в с. Журавкино,54.13226901185,42.592157026694,/upload/iblock/097/0978744515488b7fae753ccaa22ccf10/cropped_3.jpg,366,/monastyri/monastery/podvore-svyato-varsonofievskogo-zhenskogo-monastyrya-sela-pokrovskie-selishchi-v-chest-ikony-bozhiey/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '2000'}",,,,,
Подворье Свято-Елисаветинского монастыря в честь иконы Божьей Матери « Утоли моя печали» ,54.744845900482,20.461143805557,/upload/iblock/1f8/1f82e738ec2e19806a02a01b1973a59a/5_podvore.png,1091,/monastyri/monastery/podvore-svyato-elisavetinskogo-monastyrya-v-chest-ikony-bozhey-materi-utoli-moya-pechali-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Свято-Никольского Черноостровского женского монастыря в г. Малоярославце при бывшем Успенском Шаровкином монастыре в с. Ильинское,54.202791023842,36.079998866927,/upload/iblock/848/848eb0d8555075c4d1617512ad090c19/main_top_big_678x381.jpg,199,/monastyri/monastery/podvore-svyato-nikolskogo-chernoostrovskogo-zhenskogo-monastyrya-v-g-maloyaroslavtse-pri-byvshem-usp/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '0'}",,,,,
Подворье Свято-Сергиевского женского монастыря с. Алексеевка в с. Ивановка Базарно-Карабулакского р-на ,52.144283251363,46.25580011377,/upload/iblock/fdb/fdb37c7aa8c5196aeb6ace2073b3c2d4/DSC05054.jpg,693,/monastyri/monastery/podvore-svyato-sergievskogo-zhenskogo-monastyrya-s-alekseevka-v-s-ivanovka-bazarno-karabulakskogo-r-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '2012'}",,,,,
Подворье Свято-Троицкого Антониево-Сийского мужского монастыря в Санкт-Петербурге,60.037135959512,30.390076240526,/upload/iblock/c01/c01354c8f5f10d3fb37467933353fd2a/255.JPG,639,/monastyri/monastery/podvore-svyato-troitskogo-antonievo-siyskogo-muzhskogo-monastyrya-v-sankt-peterburge/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Свято-Троицкого женского монастыря города Муромав честь Муромской иконы Божией Матери близ села Мишино,55.498275255264,42.001539046353,/upload/iblock/3cf/3cf971b5214cb475b6a9524becd04b37/yuyu.jpg,277,/monastyri/monastery/podvore-svyato-troitskogo-zhenskogo-monastyrya-goroda-muromav-chest-muromskoy-ikony-bozhiey-materi-b/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '1992'}",,,,,
Подворье Свято-Троицкого Серафимо-Дивеевского женского монастыря в г.Среднеуральске,57.04065,60.499713,/upload/iblock/b11/271ygl96ol416e4wejm5z58etnlo8ext/46077_20151129_122014_1_.jpg,1409,/monastyri/monastery/podvore-svyato-troitskogo-serafimo-diveevskogo-zhenskogo-monastyrya-v-g-sredneuralske/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '2023'}",,,,,
Подворье Свято-Успенского Трифонова монастыря села Великорецкое. ,58.89345520896,49.049367068787,/upload/iblock/55f/55f9eaea7e77ce5232024928396b473f/podvore.jpg,769,/monastyri/monastery/podvore-svyato-uspenskogo-trifonova-monastyrya-sela-velikoretskoe-/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
Подворье Свято–Михайло-Афонской Закубанской пустыни в с.Береговое г.Геленджик.,44.422573,38.36362,/upload/iblock/d1d/d1da855f66cc3378c51eaa0446708173/6.jpg,1262,/monastyri/monastery/podvore-svyato-mikhaylo-afonskoy-zakubanskoy-pustyni-v-s-beregovoe-g-gelendzhik/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': '2006'}",,,,,
"Подворье Свято–Михайло-Афонской Закубанской пустыни в честь  мучеников Гурия, Самона и Авива  в п. Хамышки.",44.091445,40.137971,/upload/iblock/ebb/ebb798f47cf6e45d37a2d7b634f6e1de/small_hram_sviatyh_muchenikov_Guriya_Samona_Aviva_04.jpg,1310,/monastyri/monastery/podvore-svyato-mikhaylo-afonskoy-zakubanskoy-pustyni-v-chest-muchenikov-guriya-samona-i-aviva-v-p-kh/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
"Подворье святых мучениц Веры, Надежды, Любови и матери их Софии мужского монастыря в честь Святых Царственных страстотерпцев Белоцерковской епархии ",49.562176,30.488978,,839,/monastyri/monastery/podvore-svyatykh-muchenits-very-nadezhdy-lyubovi-i-materi-ikh-sofii-muzhskogo-monastyrya-v-chest-svya/,"{'eparhia': None, 'mitropolia': None, 'boss': None, 'type': 'подворье епархиального монастыря', 'founded': ''}",,,,,
